"Result:CPU VUGW(2026-03-06 151310)_20260306_151526.csv"
"Save Time:2026-03-06 15:15:26"
"User Name:fraser.msusa"


"NE Type Name:vUGW"

"NE Names:LLG_vCGW01;LLG_vDGW01;LMB_vCGW01;LMB_vDGW01"

"Function Subset Name:CPU performance measurement"

"Total 7,965 records"

"Start Time","Period (min)","NE Name","VM","CPU average usage (%)","CPU max usage (%)","CPU usage (%)"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0077","27","29","29"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=IPU_B_0069","30","32","30"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=IPU_B_0070","31","32","31"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SDU_A_0071","13","15","14"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SDU_A_0072","13","15","14"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SPU_J_0073","14","15","15"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SPU_J_0074","14","15","14"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=LMB_CloudDGW01_OMU_0","21","26","22"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=LMB_CloudDGW01_OMU_1","19","26","19"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=IPU_A_0064","37","38","38"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=IPU_A_0065","41","42","41"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SDU_A_0066","7","7","7"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SDU_A_0067","7","8","8"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0068","18","19","19"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0069","19","20","20"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0070","19","21","20"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=LMB_CloudCGW01_OMU_0","17","21","18"
"2026-03-01 03:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=LMB_CloudCGW01_OMU_1","20","26","20"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0064","39","41","41"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0065","39","41","40"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0066","7","8","7"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0067","7","8","7"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0072","22","22","22"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0066","29","32","31"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0068","17","18","18"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0069","17","18","17"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0070","17","18","17"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0064","29","31","31"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_0","20","26","21"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_1","20","29","21"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0064","38","40","38"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0065","37","39","39"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0066","38","40","39"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0073","36","38","38"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0074","37","40","39"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0077","36","38","37"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0078","37","39","38"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0079","37","39","38"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0080","36","38","37"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0081","36","39","38"
"2026-03-01 03:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0067","20","21","21"
